page_titles,product_titles,product_ratings,product_prices,avg_product_price,url,scraped_date
The 7 Best Mechanic Tool Sets of 2021,Best Mixed Tool: Crescent CTK170CMP2 170-Piece General Purpose Tool Set,,"[{'retailer': 'Amazon', 'price': '$184'}, {'retailer': 'Walmart', 'price': '$118'}]",151.0,https://www.thespruce.com/best-mechanic-tool-sets-4151065,2021-12-27
The 7 Best Mechanic Tool Sets of 2021,Best Large Set: Craftsman 450-Piece Mechanic Tool Set,,"[{'retailer': 'Amazon', 'price': '$411'}, {'retailer': 'EBay', 'price': nan}]",411.0,https://www.thespruce.com/best-mechanic-tool-sets-4151065,2021-12-27
The 7 Best Mechanic Tool Sets of 2021,Best Multi-Purpose: GreatNeck GNSTK119 119-Piece Home/Mechanic Tool Set,,"[{'retailer': 'Walmart', 'price': '$65'}, {'retailer': ""Lowe's"", 'price': '$94'}]",79.5,https://www.thespruce.com/best-mechanic-tool-sets-4151065,2021-12-27
The 7 Best Mechanic Tool Sets of 2021,Best Small Set: Stanley STMT71653 Drive Socket Set,,"[{'retailer': 'Amazon', 'price': '$96'}, {'retailer': 'Home Depot', 'price': '$59'}]",77.5,https://www.thespruce.com/best-mechanic-tool-sets-4151065,2021-12-27
The 7 Best Mechanic Tool Sets of 2021,Best Starter Set: Stanley STMT73795 Mechanic Tool Set,5.0,"[{'retailer': 'Amazon', 'price': '$135'}, {'retailer': 'Walmart', 'price': '$167'}, {'retailer': 'Home Depot', 'price': '$115'}]",139.0,https://www.thespruce.com/best-mechanic-tool-sets-4151065,2021-12-27
The 7 Best Microfiber Cloths of 2021,Best Bulk Pack: Simple Houseware Microfiber Cleaning Cloth,,"[{'retailer': 'Amazon', 'price': '$21'}]",21.0,https://www.thespruce.com/best-microfiber-cloths-4158945,2021-12-27
The 7 Best Microfiber Cloths of 2021,Best Overall: MagicFiber 6 Pack Microfiber Cleaning Cloths,,"[{'retailer': 'Amazon', 'price': '$9'}]",9.0,https://www.thespruce.com/best-microfiber-cloths-4158945,2021-12-27
The 7 Best Microfiber Cloths of 2021,Best for Glass: KIRKLAND SIGNATURE Ultra High Pile Premium Microfiber Towels,,"[{'retailer': 'Amazon', 'price': '$30'}]",30.0,https://www.thespruce.com/best-microfiber-cloths-4158945,2021-12-27
The 7 Best Microfiber Cloths of 2021,Best For Electronics: Progo Ultra Absorbent Microfiber Cleaning Cloths,,"[{'retailer': 'Amazon', 'price': '$10'}]",10.0,https://www.thespruce.com/best-microfiber-cloths-4158945,2021-12-27
The 7 Best Microfiber Cloths of 2021,Best Everyday: Unger 18 in. Large Microfiber Cloths,,"[{'retailer': 'Home Depot', 'price': '$10'}]",10.0,https://www.thespruce.com/best-microfiber-cloths-4158945,2021-12-27
The 7 Best Microfiber Cloths of 2021,Best for Dust: HDX 18 in. x 18 in. Multi-Purpose Microfiber Cloth (18-Pack),,"[{'retailer': 'Amazon', 'price': '$26'}]",26.0,https://www.thespruce.com/best-microfiber-cloths-4158945,2021-12-27
The 7 Best Microfiber Cloths of 2021,Best Oversized: AmazonBasics Thick Microfiber Cleaning Cloths,,"[{'retailer': 'Amazon', 'price': nan}]",,https://www.thespruce.com/best-microfiber-cloths-4158945,2021-12-27
The 7 Best Mini Fridges of 2021,Best Overall: GE GDE03GGKBB 3.1 cu. ft. Freestanding Double-Door Mini Fridge,,"[{'retailer': 'Amazon', 'price': '$297'}, {'retailer': 'Home Depot', 'price': '$329'}, {'retailer': 'Ajmadison.com', 'price': '$309'}]",311.6666666666667,https://www.thespruce.com/best-mini-fridges-4151871,2021-12-27
The 7 Best Mini Fridges of 2021,Best Splurge: Cafe CDE06RP4NW2 5.7 cu. ft. Built-in Undercounter Dual Drawer Refrigerator,,"[{'retailer': ""Lowe's"", 'price': '$3,299'}, {'retailer': 'Home Depot', 'price': '$2,969'}, {'retailer': 'Ajmadison.com', 'price': '$2,963'}]",3077.0,https://www.thespruce.com/best-mini-fridges-4151871,2021-12-27
The 7 Best Mini Fridges of 2021,Best With No Freezer: Danby DAR026A1WDD-6 Designer 2.6 cu. ft. Freestanding Mini Fridge,,"[{'retailer': 'Walmart', 'price': '$249'}, {'retailer': 'Best Buy', 'price': nan}]",249.0,https://www.thespruce.com/best-mini-fridges-4151871,2021-12-27
The 7 Best Mini Fridges of 2021,Best Outdoor: Summit Appliance SPR489OSCSS 3.1 cu. ft. Outdoor Convertible Mini Fridge,,"[{'retailer': 'Amazon', 'price': '$1,053'}, {'retailer': 'Wayfair', 'price': '$895'}, {'retailer': 'Ajmadison.com', 'price': '$1,139'}]",1029.0,https://www.thespruce.com/best-mini-fridges-4151871,2021-12-27
The 7 Best Mini Fridges of 2021,Best Budget: Black + Decker BCRK43W 4.3 cu. ft. Freestanding Mini Fridge with Freezer,,"[{'retailer': 'Wayfair', 'price': '$286'}]",286.0,https://www.thespruce.com/best-mini-fridges-4151871,2021-12-27
The 7 Best Mini Fridges of 2021,Best for Beverages: Titan SS-FRBW6420DZ Signature 24 in. French Door Beverage and Wine Cooler,,"[{'retailer': 'Home Depot', 'price': '$1,399'}]",1399.0,https://www.thespruce.com/best-mini-fridges-4151871,2021-12-27
The 7 Best Mini Fridges of 2021,Best Countertop: COOLULI I10L2W Infinity 0.35 cu. ft. Retro Mini Fridge,,"[{'retailer': ""Lowe's"", 'price': '$80'}, {'retailer': 'Home Depot', 'price': '$80'}]",80.0,https://www.thespruce.com/best-mini-fridges-4151871,2021-12-27
The 7 Best Miter Saws of 2022,Best Budget: Metabo HPT C10FCGS 10-Inch Compound Miter Saw,,"[{'retailer': 'Amazon', 'price': '$99'}, {'retailer': ""Lowe's"", 'price': '$99'}]",99.0,https://www.thespruce.com/best-miter-saws-4155809,2021-12-27
The 7 Best Miter Saws of 2022,Best Cordless: DEWALT Flexvolt Cordless 12-Inch Miter Saw Kit,,"[{'retailer': 'Amazon', 'price': nan}, {'retailer': 'Acmetools.com', 'price': nan}, {'retailer': 'Toolnut.com', 'price': nan}]",,https://www.thespruce.com/best-miter-saws-4155809,2021-12-27
The 7 Best Miter Saws of 2022,Best for Trim/Baseboards: Milwaukee 12-Inch Dual-Bevel Sliding Compound Miter Saw,,"[{'retailer': 'Amazon', 'price': '$1,021'}, {'retailer': 'Home Depot', 'price': '$749'}, {'retailer': 'Toolup.com', 'price': nan}]",885.0,https://www.thespruce.com/best-miter-saws-4155809,2021-12-27
The 7 Best Miter Saws of 2022,Best for Crafters: Zona Olsen Saw Miter Box,,"[{'retailer': 'Amazon', 'price': '$22'}, {'retailer': 'Olsonsaw.net', 'price': nan}]",22.0,https://www.thespruce.com/best-miter-saws-4155809,2021-12-27
The 7 Best Miter Saws of 2022,Best for Alternative Materials: Evolution R255SMS+ 10-Inch Multi-Material Sliding Miter Saw,,"[{'retailer': 'Amazon', 'price': '$281'}, {'retailer': 'Walmart', 'price': '$320'}, {'retailer': 'Home Depot', 'price': '$269'}]",290.0,https://www.thespruce.com/best-miter-saws-4155809,2021-12-27
The 7 Best Miter Saws of 2022,Best Overall: TACKLIFE EMS01A 10-Inch Compound Sliding Miter Saw,,"[{'retailer': 'Walmart', 'price': '$256'}, {'retailer': 'EBay', 'price': nan}]",256.0,https://www.thespruce.com/best-miter-saws-4155809,2021-12-27
The 7 Best Miter Saws of 2022,Best 12-Inch: DEWALT DWS779 12-Inch Sliding Compound Miter Saw,,"[{'retailer': 'Amazon', 'price': '$399'}, {'retailer': ""Lowe's"", 'price': '$399'}, {'retailer': 'Home Depot', 'price': '$399'}]",399.0,https://www.thespruce.com/best-miter-saws-4155809,2021-12-27
The 7 Best Narrow Refrigerators,Best Garage Fridge: Danby Designer DAR110A1WDD 11.0 cu. ft. Freezerless Refrigerator in White,,"[{'retailer': 'Amazon', 'price': '$779'}, {'retailer': 'Walmart', 'price': '$850'}, {'retailer': 'Ajmadison.com', 'price': '$819'}]",816.0,https://www.thespruce.com/best-narrow-refrigerators-4158689,2021-12-27
The 7 Best Narrow Refrigerators,Best Wine Fridge: Kalamera KRC-18SZB 18 Bottle Single Zone Freestanding Wine Refrigerator,,"[{'retailer': 'Wayfair', 'price': '$470'}, {'retailer': 'Home Depot', 'price': '$436'}]",453.0,https://www.thespruce.com/best-narrow-refrigerators-4158689,2021-12-27
The 7 Best Narrow Refrigerators,Best Budget: Magic Chef HMDR1000ST 10.1 cu. ft. Top Freezer Refrigerator,,"[{'retailer': 'Home Depot', 'price': '$449'}]",449.0,https://www.thespruce.com/best-narrow-refrigerators-4158689,2021-12-27
The 7 Best Narrow Refrigerators,"Runner-Up, Best Overall: LG Electronics LTNC11131V 11.1 cu. ft. Top Freezer Refrigerator",,"[{'retailer': 'Home Depot', 'price': '$699'}, {'retailer': 'Ajmadison.com', 'price': '$699'}]",699.0,https://www.thespruce.com/best-narrow-refrigerators-4158689,2021-12-27
The 7 Best Narrow Refrigerators,Best Overall: GE GLE12HSPSS 11.9 cu. ft. Built-In Bottom Freezer Refrigerator,,"[{'retailer': ""Lowe's"", 'price': '$1,849'}, {'retailer': 'Home Depot', 'price': '$1,664'}, {'retailer': 'Ajmadison.com', 'price': '$1,779'}]",1764.0,https://www.thespruce.com/best-narrow-refrigerators-4158689,2021-12-27
The 7 Best Narrow Refrigerators,Best with Ice Maker: Whirlpool WRT518SZFM 18 cu. ft. Top Freezer Refrigerator,,"[{'retailer': ""Lowe's"", 'price': '$879'}, {'retailer': 'Ajmadison.com', 'price': '$849'}, {'retailer': 'Best Buy', 'price': nan}]",864.0,https://www.thespruce.com/best-narrow-refrigerators-4158689,2021-12-27
The 7 Best Narrow Refrigerators,Best Compact: Frigidaire FFET1022UV 10.1 cu. ft. Top Freezer Refrigerator,,"[{'retailer': 'Home Depot', 'price': '$629'}, {'retailer': 'Ajmadison.com', 'price': '$663'}]",646.0,https://www.thespruce.com/best-narrow-refrigerators-4158689,2021-12-27
The 7 Best Online Gardening Classes,,,[],,https://www.thespruce.com/best-online-gardening-classes-5079631,2021-12-27
The 7 Best Oscillating Tools of 2021,Best for Cutting: DEWALT Oscillating Tool Kit,,"[{'retailer': 'Amazon', 'price': nan}, {'retailer': ""Lowe's"", 'price': '$179'}]",179.0,https://www.thespruce.com/best-oscillating-tools-4178706,2021-12-27
The 7 Best Oscillating Tools of 2021,Best Overall: Dremel Multi-Max MM50-01,,"[{'retailer': 'Amazon', 'price': '$104'}, {'retailer': ""Lowe's"", 'price': '$109'}, {'retailer': 'Home Depot', 'price': '$139'}]",117.33333333333331,https://www.thespruce.com/best-oscillating-tools-4178706,2021-12-27
The 7 Best Oscillating Tools of 2021,Best Budget: Genesis GMT15A Multi-Purpose Oscillating Tool,,"[{'retailer': 'Amazon', 'price': '$35'}, {'retailer': 'Home Depot', 'price': '$37'}]",36.0,https://www.thespruce.com/best-oscillating-tools-4178706,2021-12-27
The 7 Best Oscillating Tools of 2021,Best Kit: PORTER-CABLE Oscillating Tool Kit,,"[{'retailer': 'Amazon', 'price': '$135'}]",135.0,https://www.thespruce.com/best-oscillating-tools-4178706,2021-12-27
The 7 Best Oscillating Tools of 2021,Best Cordless: Makita Lithium-Ion Cordless Multi-Tool,,"[{'retailer': 'Amazon', 'price': nan}, {'retailer': 'Home Depot', 'price': '$119'}]",119.0,https://www.thespruce.com/best-oscillating-tools-4178706,2021-12-27
The 7 Best Oscillating Tools of 2021,Best Attachment Kit: Arms Tools 27-Piece Oscillating Tool Accessory Kit,,"[{'retailer': 'Amazon', 'price': '$26'}]",26.0,https://www.thespruce.com/best-oscillating-tools-4178706,2021-12-27
The 7 Best Oscillating Tools of 2021,Best for Metal: Rockwell AW400 F80 Sonicrafter Oscillating Multi-Tool,,"[{'retailer': 'Amazon', 'price': '$151'}]",151.0,https://www.thespruce.com/best-oscillating-tools-4178706,2021-12-27
The 7 Best Outdoor Fireplaces of 2021,,,[],,https://www.thespruce.com/best-outdoor-fireplaces-4799295,2021-12-27
The 7 Best Outdoor Motion Sensor Lights of 2021,Best Budget: LITOM Original Solar Lights Outdoor,4.8,"[{'retailer': 'Walmart', 'price': '$14'}]",14.0,https://www.thespruce.com/best-outdoor-motion-sensor-lights-4144593,2021-12-27
The 7 Best Outdoor Motion Sensor Lights of 2021,Best Overall: LEONLITE LED Security Lights Motion Sensor Flood Light Outdoor,4.7,"[{'retailer': 'Amazon', 'price': '$50'}, {'retailer': 'Walmart', 'price': '$50'}]",50.0,https://www.thespruce.com/best-outdoor-motion-sensor-lights-4144593,2021-12-27
The 7 Best Outdoor Motion Sensor Lights of 2021,Best Flood Lights: Defiant 270° White Motion Activated Outdoor Integrated LED Triple Head Flood Light,,"[{'retailer': 'Home Depot', 'price': '$109'}]",109.0,https://www.thespruce.com/best-outdoor-motion-sensor-lights-4144593,2021-12-27
The 7 Best Outdoor Motion Sensor Lights of 2021,Best Wireless: Mr. Beams Outdoor UltraBright 400 Lumen Battery Powered Motion Activated Integrated LED Spotlight,,"[{'retailer': 'Amazon', 'price': '$45'}, {'retailer': 'Wayfair', 'price': '$30'}, {'retailer': 'Walmart', 'price': '$38'}]",37.66666666666666,https://www.thespruce.com/best-outdoor-motion-sensor-lights-4144593,2021-12-27
The 7 Best Outdoor Motion Sensor Lights of 2021,Best Design: Hampton Bay Bayside Mission 150° Motion-Sensing Outdoor Wall Lantern Sconce,,"[{'retailer': 'Home Depot', 'price': nan}]",,https://www.thespruce.com/best-outdoor-motion-sensor-lights-4144593,2021-12-27
The 7 Best Outdoor Motion Sensor Lights of 2021,Best Flush Mount: Heath-Zenith 360° 4-Light Black Motion Activated Octagonal Ceiling Light,,"[{'retailer': 'Walmart', 'price': '$45'}, {'retailer': 'Home Depot', 'price': nan}]",45.0,https://www.thespruce.com/best-outdoor-motion-sensor-lights-4144593,2021-12-27
The 7 Best Outdoor Toys for 4-Year-Olds in 2021,Best Swing Set: Lifetime 10-Foot Metal Deluxe Swing Set,,"[{'retailer': 'Walmart', 'price': '$799'}, {'retailer': 'Rocshop.com', 'price': nan}]",799.0,https://www.thespruce.com/best-outdoor-toys-for-4-year-olds-4589023,2021-12-27
The 7 Best Outdoor Toys for 4-Year-Olds in 2021,Best Sandbox: Best Choice Products Wooden Outdoor Sandbox with Foldable Bench Seats,,"[{'retailer': 'Amazon', 'price': '$120'}, {'retailer': 'Bestchoiceproducts.com', 'price': nan}]",120.0,https://www.thespruce.com/best-outdoor-toys-for-4-year-olds-4589023,2021-12-27
The 7 Best Outdoor Toys for 4-Year-Olds in 2021,Best Pool Toy: Swimline UFO Squirter Pool Inflatable Lounge Float,,"[{'retailer': 'Amazon', 'price': '$24'}, {'retailer': 'Walmart', 'price': '$30'}]",27.0,https://www.thespruce.com/best-outdoor-toys-for-4-year-olds-4589023,2021-12-27
The 7 Best Outdoor Toys for 4-Year-Olds in 2021,Best Garden Toy: Advanced Play Fairy Garden Kit,,"[{'retailer': 'Amazon', 'price': '$30'}, {'retailer': 'Walmart', 'price': '$45'}]",37.5,https://www.thespruce.com/best-outdoor-toys-for-4-year-olds-4589023,2021-12-27
The 7 Best Outdoor Toys for 4-Year-Olds in 2021,"Best Sport: iPlay, iLearn Golf Toys Set",,"[{'retailer': 'Amazon', 'price': '$30'}, {'retailer': 'Walmart', 'price': '$28'}, {'retailer': 'Iplayilearntoys.com', 'price': nan}]",29.0,https://www.thespruce.com/best-outdoor-toys-for-4-year-olds-4589023,2021-12-27
The 7 Best Outdoor Toys for 4-Year-Olds in 2021,Best Overall: GobiDex 7-in-1 Multi Kids Activity Table Set With 2 Chairs,,"[{'retailer': 'Amazon', 'price': '$80'}, {'retailer': 'Walmart', 'price': '$109'}]",94.5,https://www.thespruce.com/best-outdoor-toys-for-4-year-olds-4589023,2021-12-27
The 7 Best Outdoor Toys for 4-Year-Olds in 2021,Best Ride-On: Costzon Ride-On Motorcycle,,"[{'retailer': 'Amazon', 'price': '$80'}, {'retailer': 'Overstock', 'price': nan}]",80.0,https://www.thespruce.com/best-outdoor-toys-for-4-year-olds-4589023,2021-12-27
The 7 Best Paint Edgers of 2021,Best Roller: Accubrush MX Paint Edger Jumbo Kit,,"[{'retailer': 'Amazon', 'price': '$40'}, {'retailer': 'Accubrush.com', 'price': nan}]",40.0,https://www.thespruce.com/best-and-worst-paint-edgers-1822406,2021-12-27
The 7 Best Paint Edgers of 2021,Best for High Walls: Wagner Smart Edge Paint Roller,,"[{'retailer': 'Amazon', 'price': '$20'}, {'retailer': 'Walmart', 'price': '$31'}]",25.5,https://www.thespruce.com/best-and-worst-paint-edgers-1822406,2021-12-27
The 7 Best Paint Edgers of 2021,Best for High Ceilings: Mr. LongArm Trim Smart Paint Edger,,"[{'retailer': 'Amazon', 'price': '$21'}]",21.0,https://www.thespruce.com/best-and-worst-paint-edgers-1822406,2021-12-27
The 7 Best Paint Edgers of 2021,Best Budget: Whizz Painter Edger,,"[{'retailer': ""Lowe's"", 'price': '$5'}]",5.0,https://www.thespruce.com/best-and-worst-paint-edgers-1822406,2021-12-27
The 7 Best Paint Edgers of 2021,Best Overall: Shur-Line Paint Edger Pro,,"[{'retailer': 'Amazon', 'price': '$12'}, {'retailer': 'Walmart', 'price': '$16'}]",14.0,https://www.thespruce.com/best-and-worst-paint-edgers-1822406,2021-12-27
The 7 Best Paint Edgers of 2021,Best for Ceilings: Shur-Line Edger Plus Premium Paint Edger,,"[{'retailer': 'Amazon', 'price': '$8'}, {'retailer': 'Walmart', 'price': '$8'}]",8.0,https://www.thespruce.com/best-and-worst-paint-edgers-1822406,2021-12-27
The 7 Best Paint Edgers of 2021,Best for Corners: Shur-Line Premium Corner Painter,,"[{'retailer': 'Amazon', 'price': '$8'}, {'retailer': 'Walmart', 'price': '$6'}, {'retailer': 'Home Depot', 'price': '$5'}]",6.333333333333333,https://www.thespruce.com/best-and-worst-paint-edgers-1822406,2021-12-27
The 7 Best Paint Sprayers of 2021,Best HVLP: HomeRight FinishMax HVLP Spray Gun,,"[{'retailer': 'Amazon', 'price': '$80'}]",80.0,https://www.thespruce.com/best-paint-sprayers-4151292,2021-12-27
The 7 Best Paint Sprayers of 2021,Best Overall: Graco Magnum Project Painter Plus Paint Sprayer,4.2,"[{'retailer': 'Amazon', 'price': '$232'}, {'retailer': 'Walmart', 'price': '$282'}, {'retailer': ""Lowe's"", 'price': '$269'}]",261.0,https://www.thespruce.com/best-paint-sprayers-4151292,2021-12-27
The 7 Best Paint Sprayers of 2021,Best Carted: Graco Magnum 262805 X7 Cart Airless Paint Sprayer,4.4,"[{'retailer': 'Amazon', 'price': '$392'}, {'retailer': ""Lowe's"", 'price': '$429'}, {'retailer': 'Home Depot', 'price': '$379'}]",400.0,https://www.thespruce.com/best-paint-sprayers-4151292,2021-12-27
The 7 Best Paint Sprayers of 2021,Best for Decks: Wagner Spraytech 0518050 HVLP Paint Sprayer,,"[{'retailer': 'Amazon', 'price': '$68'}, {'retailer': 'Walmart', 'price': '$68'}, {'retailer': 'Acmetools.com', 'price': nan}]",68.0,https://www.thespruce.com/best-paint-sprayers-4151292,2021-12-27
The 7 Best Paint Sprayers of 2021,Best Budget: SPRAYIT SP-352 Gravity Feed Spray Gun with Aluminum Swivel Cup,,"[{'retailer': 'Amazon', 'price': '$26'}]",26.0,https://www.thespruce.com/best-paint-sprayers-4151292,2021-12-27
The 7 Best Paint Sprayers of 2021,Best for Metal: Campbell Hausfeld Gravity Feed Spray Gun,,"[{'retailer': 'Amazon', 'price': '$57'}, {'retailer': 'Home Depot', 'price': '$45'}]",51.0,https://www.thespruce.com/best-paint-sprayers-4151292,2021-12-27
The 7 Best Paint Sprayers of 2021,Best Airless: Graco Magnum X5 Airless Paint Sprayer,,"[{'retailer': 'Amazon', 'price': '$315'}, {'retailer': ""Lowe's"", 'price': '$329'}, {'retailer': 'Home Depot', 'price': '$339'}]",327.6666666666667,https://www.thespruce.com/best-paint-sprayers-4151292,2021-12-27
The 7 Best Paints for Plastic of 2021,Best for Shutters: Krylon Dual' Superbond Paint and Primer,,"[{'retailer': 'Amazon', 'price': nan}]",,https://www.thespruce.com/best-paints-for-plastic-4428090,2021-12-27
The 7 Best Paints for Plastic of 2021,Best for Chairs: Rust-Oleum Paint for Plastic Spray,,"[{'retailer': 'Amazon', 'price': nan}]",,https://www.thespruce.com/best-paints-for-plastic-4428090,2021-12-27
The 7 Best Paints for Plastic of 2021,Best for Toys: ARTarlei Permanent Paint Markers,,"[{'retailer': 'Amazon', 'price': '$21'}]",21.0,https://www.thespruce.com/best-paints-for-plastic-4428090,2021-12-27
The 7 Best Paints for Plastic of 2021,Best Budget: Rust-Oleum Painter's Touch Multi Purpose Spray Paint,,"[{'retailer': 'Amazon', 'price': '$14'}, {'retailer': 'Home Depot', 'price': '$5'}]",9.5,https://www.thespruce.com/best-paints-for-plastic-4428090,2021-12-27
The 7 Best Paints for Plastic of 2021,Best Overall: Krylon Fusion for Plastic,,"[{'retailer': 'Amazon', 'price': nan}]",,https://www.thespruce.com/best-paints-for-plastic-4428090,2021-12-27
